Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Benin,BEN,2021,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,39500
Benin,BEN,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,37500
Benin,BEN,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,36500
Benin,BEN,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,36500
Benin,BEN,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,36500
Benin,BEN,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,35500
Benin,BEN,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,33500
Benin,BEN,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,33400
Benin,BEN,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,34840
Benin,BEN,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,34670
Benin,BEN,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,34670
Benin,BEN,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,33650
Benin,BEN,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,32650
Benin,BEN,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,31950
Benin,BEN,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,31100
Benin,BEN,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,30500
Benin,BEN,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,28900
Benin,BEN,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,27100
Benin,BEN,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,25200
Benin,BEN,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,24000
Benin,BEN,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,23200
Benin,BEN,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,22950
Benin,BEN,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,22800
Benin,BEN,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,22700
Benin,BEN,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,22200
Benin,BEN,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,22100
Benin,BEN,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,22000
Benin,BEN,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,21900
Benin,BEN,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,21300
Benin,BEN,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,21100
Benin,BEN,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,21000
Benin,BEN,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,20900
Benin,BEN,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,20570
Benin,BEN,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,20270
Benin,BEN,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,19970
Benin,BEN,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,19770
Benin,BEN,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,19570
Benin,BEN,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,19270
Benin,BEN,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,18970
Benin,BEN,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,18570
Benin,BEN,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,18270
Benin,BEN,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,18070
Benin,BEN,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,17770
Benin,BEN,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,17270
Benin,BEN,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,17070
Benin,BEN,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,16220
Benin,BEN,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,15920
Benin,BEN,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,15520
Benin,BEN,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,15220
Benin,BEN,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,15020
Benin,BEN,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,14820
Benin,BEN,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,14620
Benin,BEN,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,14420
Benin,BEN,2022,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.0623652004257
Benin,BEN,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.002345689961
Benin,BEN,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.3140173820504
Benin,BEN,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.071385242994
Benin,BEN,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.5602039730401
Benin,BEN,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.3017018446258
Benin,BEN,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.3804984036893
Benin,BEN,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.122942532813
Benin,BEN,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.4549663001064
Benin,BEN,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.3010287335935
Benin,BEN,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.3912380276694
Benin,BEN,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,32.0979514012061
Benin,BEN,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.9253636041149
Benin,BEN,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.170672224193
Benin,BEN,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.7833628946435
Benin,BEN,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.9672224192976
Benin,BEN,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.6144554806669
Benin,BEN,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.8048244058177
Benin,BEN,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.6779443064917
Benin,BEN,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.7821656615821
Benin,BEN,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.8628857750976
Benin,BEN,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.9067843206811
Benin,BEN,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.3068109258602
Benin,BEN,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.5451933309684
Benin,BEN,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.9671869457254
Benin,BEN,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,25.6284941468606
Benin,BEN,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,23.9875399077687
Benin,BEN,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,22.3005764455481
